,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024,025,026,027,028,029,030,031,032,033,034,035,036,037,038,039,040,041,042,043,044,045,046,047,048,049,050,051,052,053,054,055,056,057,058,059,060,061,062,063,064,065,066,067,068,069,070,071,072,073,074,075,076,077,078,079,080,081,082,083,084,085,086,087,088,089,090,091,092,093,094,095,096,097,098,099,100
ILMN_001,81.14881119679436,9.019941145567984,55.30582711575793,49.685584796867715,75.70103221267583,77.31234464440575,10.460770549745039,9.920178629256938,54.53610685795608,75.15478051653136,57.15197255892457,55.90512985998172,30.676429106580493,24.15219677344824,96.63685909543814,92.18601394102106,3.207454255805187,87.79964819060527,47.03531459209848,13.849901564970654,20.029887326674736,93.70868764135008,42.54902000903764,71.72574775919561,56.554484700486285,68.13173058414516,78.02347162528518,32.004408847667264,24.832384571495513,43.063510708846835,79.65299616399096,87.00118764738208,31.157001088161955,8.28643648128453,54.0710073949402,98.3630470480909,4.043743237814384,16.757595764693185,62.324850712114625,70.9907208939837,23.471453148599082,39.66563434041861,36.712484265138386,58.15856331929331,35.39654367422161,47.40415498955198,80.45692458099708,96.92100354567545,77.2814156413443,53.89284618978591,17.060102651964453,88.74080404982399,39.45953604013419,-0.33988653763779464,38.25827310241767,54.63883878358715,11.030226355378193,23.33267088846932,7.551438021182898,33.076777809445964,1.6498869093311495,61.064584481782866,36.50488501415642,82.58164557149792,25.598480126704914,6.166884600481346,60.86169860826908,79.49294858898064,50.81048414495363,99.92856766022228,59.25001863104819,37.16380029897042,87.07326595435293,35.36658956216729,5.929193801761348,66.59257557385133,14.673478917710876,90.21819804428613,15.487557718853076,5.346203730750292,47.788176589967534,99.51111543062767,23.456674709327963,25.204251294597725,51.89337943137878,50.37959889581508,30.024538237434946,54.80133054700612,67.92316910774677,66.9335672200611,93.58962665881758,57.94481512932997,0.68922043470275,67.53308476783774,67.3873669731253,7.270402012339579,90.56185640193608,90.87093708913932,60.29862672107486,87.62656785293103
ILMN_002,24.145964035298164,75.38729143285308,36.76502632773313,83.32559859799747,55.39106193319623,72.92415239813802,50.470030209882,70.6838137150124,83.33382199245985,1.7231698708773364,8.229569100529579,97.5220347021464,1.6179158889923997,13.190065340624328,90.45688035684647,93.85963546849841,15.911730501359742,73.14992663133093,4.623017158895854,87.5694824992497,64.88979983223646,77.74363034249554,95.96039447516864,14.52292945849535,85.14672963085873,30.19978102302509,63.10094762843484,77.81914397945991,72.87499713981462,53.33541750494824,28.29972995237843,0.35721372602950385,10.644664943008529,38.51406248711203,5.511616788540585,9.636972594935258,24.488424495505715,58.35905539586503,39.92769030619795,62.1122527451555,59.07004152368386,2.975019890674897,47.48734047926825,30.149386630206514,15.305888554954546,36.15594839515971,77.63278046766187,82.78904291629564,96.79615781693151,96.4319272247115,74.70639943809161,3.06341450049496,78.7627884547436,68.58147511471701,47.56010949922784,86.08863518981076,33.6252142484153,32.815763770101434,5.188319175086787,80.45007309243549,26.342817219224777,3.7453494738081785,41.78066270777423,63.083024282764725,9.108994807727054,70.16165340613964,80.36665414193979,6.984659086615897,43.69999298930637,30.883281843120102,94.50859918520526,65.74508701009599,88.50207188998576,86.14200287166148,75.87431461960854,29.536290352893644,36.12829542710348,39.39573645142788,32.07771445169972,37.59746955907967,5.739641555507308,90.60997737628804,52.78862808717747,43.6064133665051,94.97977848562378,-0.3842998815681232,73.15631542471453,65.87891706197641,66.37520176887462,85.4552229166371,91.32247935347253,36.06571583143333,47.41405557822996,14.208361481539,35.44561474882804,73.61177174925444,81.62962549928272,36.02214860181004,51.93004177224817,29.604662530075803
ILMN_003,57.547841615248174,13.743243629381222,67.92691193908102,84.21225506408622,94.78260346608135,32.78650105661493,4.95320454274175,26.978990874325206,49.318196078635744,63.11537130605639,87.33999214248627,36.51859362199074,65.17236640295486,59.17083280391729,50.82244125577823,16.269035618094968,14.244494556806812,86.86596438482775,98.85643974452952,92.78110198961518,85.6743664651013,2.9093448699745452,33.49670334022494,20.474661227915224,92.91669645931793,56.33367912230804,82.57922071814072,12.912022632905957,82.65756814847775,77.47652879204108,3.666149485119168,17.04403602915841,77.7402851827482,7.940797884631332,92.41755146648603,95.87158006911605,67.94818724484247,40.96555497282632,80.75132303240508,59.086890347991755,22.98826904836661,58.15863033765962,4.103152735053889,46.320233979036914,40.56766069207216,70.40680378078754,59.36737442811349,44.54691754437043,7.562520773570451,69.8905195774319,34.24421995690717,75.23943202882982,94.06698478435936,11.435542562894037,40.19343065695459,84.58673093830383,35.4579352970533,50.200830078894136,92.6679814319884,62.095894798094584,44.08983675744486,3.8934602396916667,29.057177084667167,50.866472572026225,14.317324722162311,62.73588499173675,20.010565488015615,78.27768987376005,27.146356704504864,94.01246032286825,44.39395528613349,94.90206094716068,54.34686124260139,93.70413960000357,7.475623097148338,74.0924147000204,18.5040991667044,79.37206545287012,63.21755068041723,34.51872825947305,90.414824783767,25.085710896928326,72.61809389769057,36.11868561676246,61.177792425746425,79.16630487811447,51.95815415198567,15.678980311986855,53.80685245870935,17.693320134652406,46.34470240463814,66.54130183977958,32.609276358873885,49.20253581068552,37.378892957229375,9.192385029625626,60.44840471303556,80.59489378945243,18.558083935747668,97.85731955547229
ILMN_004,66.75108780508877,78.34100026678848,-0.9222690080667305,56.04843598261445,52.25998145138352,43.379115598686674,6.9757659927645435,10.614169664788784,55.389833191261374,99.135204040803,24.754773387291003,81.10589089135479,53.632758651802796,85.64259465645324,2.2225635476027583,10.902713483799603,87.8999249170496,50.315443067698126,87.71622413700064,35.72183240777398,34.919996508762765,52.2371697991434,63.56247091376538,45.132927077928265,97.2759799082311,19.073042097180927,15.191393171978117,31.105840343289273,40.801003196241815,22.53374860593873,34.07022257718663,64.65736274721284,71.67081716222991,10.151380044244146,37.50199864261821,84.8916129772302,43.26476842334194,27.616910905641593,53.467181403209885,56.58417112909871,18.327338970038134,58.84420638181111,88.00394497481436,79.6066244157828,43.369919774812956,94.38959597015797,75.0803161806705,59.131819250439875,56.25263581621191,23.982254883035857,43.91506291767139,96.26681197075135,4.033176623702508,90.86173035388138,78.93918458693562,44.13076288755844,10.299989402053995,5.4857374050070185,20.260879767959732,47.968061734353206,47.23732282253109,81.93401887811493,71.27870380927526,26.4783302606498,10.030383335361892,72.12402038215806,95.47752320683142,6.658300641757501,10.725910506061059,43.11667007057885,3.5454029793083652,9.39136765501832,4.633350653519495,47.49125062499865,24.240893551406465,31.012814195975764,48.348041189126064,29.648239707006486,89.92055142362895,80.96999356450006,63.322541257552274,95.39094087460745,41.2396419648213,6.641001737299309,61.67139967543464,96.26546006192558,12.558529448961846,13.06505846730963,81.16418853343109,43.32524049455535,82.21860381554231,63.17178696964447,74.88611775873147,68.50648105643194,69.08796824118814,43.11133275530574,44.72500791034792,60.1325768134716,97.9602502487764,92.13344272798848
ILMN_005,89.28185044698492,84.43838014597884,85.21043250662674,1.719763196085005,75.53378757762798,93.85907896019968,76.8887213538972,9.089072728000986,69.27036394661535,70.8093761540653,78.78172908763516,4.9429110997801695,86.80985917978963,34.169451051577425,72.91143911128778,68.79169189456529,43.3285445553564,95.71848501531153,32.45045738698596,46.560891864905884,33.307249645208344,62.2347207708784,14.960319977082198,50.58218708961774,34.22366257406396,56.06549121083053,96.97139398111095,54.05581836323939,87.37181569851641,78.93317401434439,79.8941641330993,30.010758312568232,51.77483157719387,34.49260808779553,22.505197467094938,15.419657621471615,13.441074731852087,54.63095521222194,9.620900578351174,60.422577975359495,60.191130272135005,57.40160693676599,11.015914541234782,61.76533426911526,80.95642259753339,17.349409279472045,69.50903819175193,35.07667768323375,85.21656658902792,33.08138338661538,49.01773792411416,64.22310709270128,15.931671170248418,60.77442956126801,56.51611293975764,83.52909215527004,40.751621862866685,46.415640955529874,12.905018376812086,6.138116378796299,72.27917072986041,91.2660537224911,84.19216871729273,79.02164567918261,76.87484070685416,9.491763596346424,63.407536047047344,71.41083124503167,94.82098214756058,89.64633651830358,8.26194609110518,65.51425453136835,9.062826967353834,80.44111837721687,71.08872501861755,-0.23787084096541766,51.5299630331449,1.0824185172531688,97.52496166190811,70.71925331769157,4.443599638640163,80.59646590587687,98.0889310506618,4.75249300610561,25.760608122722964,37.59187419512842,21.669631819137038,56.26369033103898,94.91861226614748,60.73012661127181,5.221059636068192,2.744792124180724,18.859325204665915,31.445840654655072,59.66618760748731,48.13345426006606,4.241743178361349,55.14547963987639,17.42125179201029,95.18241863457143
ILMN_006,39.155778619004174,43.76545756585703,65.44291961508377,53.852735058129326,57.62285545410666,15.631414367236477,5.5156086674817955,95.9633394030811,98.97529866701198,35.13844871448688,35.93838766421903,87.64624784433981,11.85788614619361,76.46469471939265,93.19490189127075,95.94891535034151,98.00387130859923,43.97933363869925,46.357800751061006,94.68248105065211,19.538907995505287,79.57066905875827,28.232607668760682,79.01984129843626,97.8774248802085,13.93119385329382,17.947571608169024,87.55606230509154,45.42577214859395,14.036406002718742,48.27176212545516,40.57652622445019,68.04449414257193,85.96639460780646,4.530769631071734,18.167067763434908,11.740606973623368,12.190078528244083,93.10530042657062,25.92725316040227,92.76181895592183,24.597040258180144,64.99044044085568,29.51416437178165,41.19522540124549,50.6667496321715,22.907404500434712,25.668666848113272,45.89252375092566,49.89589180670526,60.068139855387884,65.84716637952901,87.29225070060257,12.632870362485068,73.44070750071343,1.8864800092501097,56.78768663044245,17.812183453331517,8.485601527212873,76.71281319313721,54.289593826949826,0.01707892189446447,90.06692654723744,78.22255808509323,87.37885183164259,33.4256940759579,76.87229170143266,91.77731935921007,73.05522757726486,94.57371098141611,38.017658118699046,0.9029687636106649,31.210274664536684,49.35706467166352,72.04314747602614,36.605254977052994,48.93539289897738,78.16528721439941,33.36311842681675,11.736210024376202,51.1265913615767,92.08632132266679,56.86357577440464,55.738861305062834,6.576961766185148,35.59483848845009,31.908779952125855,22.67188887259571,5.265737049510144,26.10979031140153,63.1252730451758,5.172874555786783,19.821755303347274,79.46963479201,85.65618607973593,8.73808415843301,90.19963010733179,97.12730950934112,16.38923018842303,9.952526669539012
ILMN_007,66.11793007294389,74.81676068268231,70.81860072296824,31.121198325690287,14.912362906609692,87.00060826262865,92.1391708445815,58.304598236395876,57.771491430702206,35.05941679052341,32.67683412584746,96.00971969057896,80.44854010512927,4.135028108928534,6.271833600391166,25.638609875364587,83.28708911698232,65.93543615777905,11.783282522328523,49.611144376835576,71.50310322880678,10.333146657833582,2.364390630797477,13.572170937772835,96.79176809287891,74.84220432565388,81.3544955741283,25.291671197515008,72.09438400801338,52.98377927418793,60.63236447122358,64.01270068668327,35.7198816089337,45.67996075033562,9.821115286941865,92.0396197499316,15.887909396511617,29.592783878803186,91.09233900578221,76.7019446958655,7.150765817943366,39.551746505531874,64.16070888952531,54.10981471311168,42.14534061773644,28.102184233263397,74.98664531600858,94.05194394630006,30.063574259488206,30.56778220088705,24.528189622009233,29.624690338203976,81.6025552657529,83.67269406658498,54.79425098205505,72.29564778611756,97.55613474146138,36.69085073938597,94.38547371944472,58.179967924110414,90.45832953199255,97.04021442500648,7.9755850079433195,62.88573183868671,2.9942153273309495,45.87623695687813,4.719742532077298,66.4961303582356,3.795550509437943,59.84857339020753,63.960914740245656,34.68402354857786,44.05233469639404,85.15080342155521,83.94941999641308,74.22495559505178,32.82208206995734,83.93786572915492,27.80462945948038,60.629556902088524,68.42425632367907,79.520989549123,24.5033021246408,55.53777619669008,0.853783747518813,3.351860643552415,7.663751005395417,67.61132835472046,81.06756520895003,47.60721407099388,19.75102371792283,47.15285555132293,45.163958500829985,23.205214804719514,45.11309049437167,59.96961847337413,2.6966822623758926,75.70742691822792,47.63398705359818,76.77445475297232
ILMN_008,91.17740746951475,21.961857071395187,80.17618591368038,23.76225819557225,69.6982035846872,39.60220293401178,28.722601475007036,71.27769631648833,1.5486195385270887,33.05323708949763,77.84889371806476,90.4185120995524,55.04323918499973,46.061010682438834,25.64762277536706,48.481844980776756,-0.03207623392361081,99.52239481398279,39.40387354789047,96.33424608889625,32.573742545358925,87.17777012217897,32.54104676392646,69.10810412498734,12.113097243675975,38.79654045450454,72.06499450024893,90.70423371777521,54.352407736695,88.68109450492578,42.009164267572466,2.9616464308950894,47.46634642447022,24.69480767055704,62.69367685538974,31.57916987126717,71.59212800547185,56.27344410940203,72.9715114773631,92.73122531714876,50.04844272372479,7.872932708374963,85.4373756672904,15.920060993264471,38.36976132587494,78.17559255942825,61.02356655882332,31.960106353192828,24.906490833949416,77.33611415662838,96.41118627125402,89.07792131895835,19.718803189808945,22.32474298998728,72.63067974817476,74.53759215178943,75.66547861405284,24.152365894634006,74.59945215195845,43.107073455803146,95.47954032619128,97.28220363168407,49.49443995542157,99.39656499066531,51.75395997085329,92.91077011658464,21.876257257958734,35.366370080922,62.881754554711776,21.496243580883004,72.00769403910462,70.35510755863324,48.63066333751255,60.01746274017441,11.998177134875846,65.28972973315733,85.92231578123797,0.03920425801672045,70.23615183700277,56.89715393552936,56.47604847850043,73.75627568356339,55.48346295948112,36.091768540700244,84.52571150317131,62.85650115545005,14.433297694240553,74.44652591406646,55.395744925312854,66.00374081235141,13.92115493120149,57.251858853945556,68.84564467660371,84.4952817275485,21.382625354239007,99.97212709244509,6.195560125966781,37.30502158253204,48.54947070345502,61.320544880522384
ILMN_009,43.82686460676383,65.24810118376784,94.21441351951471,6.739866857309611,2.5666070849169547,70.24023187554286,98.75020102491061,20.33069299579212,26.811529822016197,53.79772352788713,90.11514958137927,93.0033791025233,25.971806777523092,76.23908929062716,26.557517287129503,86.60045619963104,80.51011123028799,84.34044961716323,42.00420588803678,16.78098373814912,39.412126713188414,85.5649465121859,7.194852416108413,45.93822157380934,16.20436162198639,33.436397631288216,70.9021199253939,8.156868166463743,19.111449847421532,94.91296079040556,16.818473451774008,97.60999263620396,55.72416386783334,18.24609209313867,56.63033453830539,25.186878885841203,85.46601943450604,89.68828536155627,64.3871119025764,33.942362886396005,18.85738016825896,66.01829843894895,8.724159998932983,18.643010958275077,71.88265327403361,79.10330899065623,59.42215112147267,13.357335668477024,53.60936595595168,39.738873296993745,58.63689409091797,95.1446871834704,5.208628877245668,1.2857209497550413,30.55253316852311,48.73387980233977,63.88300288856763,41.14036146720565,37.950215908230604,89.79399182781427,76.40205539548862,85.1212900341606,97.6633471607418,94.7418539398987,11.575385901806495,80.95443474501651,81.25744685071848,6.302277700601261,33.19196747056733,63.052370063269805,22.14029742932805,16.255162745198213,76.5622223831263,86.6442971946195,8.882140826820716,45.05675289998033,77.68768931618544,77.02800361639542,85.44326251218882,-0.5360591021203933,21.996575874812844,26.080331205040714,43.1699543774979,80.11695887612471,63.20596814857592,48.22179643925958,89.50908011994615,97.14325251011712,78.81015507228953,41.76163386572222,96.30821125012397,81.50041793176418,-0.6829500127502534,84.72013645992601,61.1982711238641,73.07940873665164,44.532785578109895,99.06834728900964,76.93564513368499,98.57692982336583
ILMN_010,25.28276033594919,8.104865098784273,77.18498817723925,85.4136892826609,8.787829985135092,14.525892826679422,70.21783653217103,85.61787285590208,13.286004244361392,66.16443582963754,97.21351659112482,93.93486655719197,91.32977423201882,79.62873997469201,9.877559163728934,75.46549862603895,52.271858194461956,59.577767896181804,98.73171566280597,52.7582601617341,71.29404198044962,44.9778031155221,27.95632050009363,26.612007133494732,42.583419637302796,48.38121149348598,32.818034545704975,38.629677999386594,42.02125508866899,26.50582857779201,6.46430858061521,34.38209075771812,44.27126855408975,26.74263552406607,12.618781914463838,80.32270899868305,81.21311784550507,13.350206860383853,18.742713189093983,58.69303806247712,49.51704134837722,28.485456726490888,43.20036362208727,0.8866173263950485,45.64017485696311,14.694391464586623,85.72628513478874,21.49556518097098,17.429444683915143,31.970342527453006,99.09297860234298,75.65654019431233,12.17514827232466,48.489972347002286,76.82606043296354,34.21517222304803,87.1851027096474,57.375358571685,96.70098298144941,74.34104215879051,5.110736279009313,41.14025537573935,44.8058461857675,46.76533380239264,80.87162639394596,28.81093346340722,45.94416015056052,27.046156060967274,98.60230176925397,77.32423867248181,2.6811859837789207,81.23277920367623,69.9152768613684,86.16454686002795,3.3225953555181897,15.624564820082984,-0.04655017363499969,71.12611291011619,53.75148839811952,92.93850432137317,93.63250128477273,66.50824997642637,5.984461076596305,47.361880764577855,40.2592972255565,91.09171270298447,20.40001985649869,38.372939050027604,47.4598215272942,92.0934486192679,95.21866810496834,14.725785107869752,58.147149908363694,64.83562645052696,68.39329031933565,69.94281693938734,99.29640656424903,77.69592680124238,24.318485713766236,46.1893009839417
